"","Ant4","Ant260","Ant52","Ant540","Ant6","Ant7","Ant19","Ant26","Ant30","Ant38","Ant60","Ant64","Ant73","Ant76","Ant148","Ant158","Ant191","Ant202","Ant209","Ant268","Ant308","Ant311","Ant518","Ant620","Ant0","Ant13","Ant23","Ant27","Ant29","Ant32","Ant42","Ant43","Ant44","Ant50","Ant55","Ant63","Ant97","Ant98","Ant100","Ant109","Ant113","Ant115","Ant117","Ant127","Ant137","Ant139","Ant142","Ant149","Ant153","Ant156","Ant159","Ant169","Ant173","Ant176","Ant178","Ant186","Ant190","Ant207","Ant215","Ant217","Ant218","Ant219","Ant232","Ant238","Ant242","Ant243","Ant255","Ant257","Ant289","Ant294","Ant298","Ant324","Ant332","Ant342","Ant347","Ant356","Ant380","Ant387","Ant390","Ant394","Ant395","Ant400","Ant437","Ant458","Ant462","Ant475","Ant482","Ant492","Ant501","Ant507","Ant530","Ant538","Ant552","Ant560","Ant564","Ant593"
"Ant243",1,17,8,5,0,4,0,3,0,8,2,5,2,1,0,12,7,5,6,5,1,8,0,4,0,4,0,7,5,1,12,0,11,4,8,2,5,1,0,2,1,7,14,7,4,3,3,1,2,6,6,0,3,0,2,3,15,10,1,0,5,4,1,4,4,0,0,3,3,0,6,3,0,0,1,3,2,2,1,3,0,1,13,3,6,8,6,0,1,0,1,11,7,1,18,16
"Ant255",0,22,0,0,23,1,0,6,33,3,1,3,1,11,25,2,0,2,11,0,8,6,13,0,0,0,17,1,0,22,0,38,6,0,0,1,0,12,31,0,11,5,10,0,4,0,24,16,3,1,0,0,1,14,0,13,0,2,1,45,0,0,2,3,0,0,0,5,3,17,3,8,26,0,8,11,1,0,0,0,0,2,1,8,12,0,0,7,0,32,23,1,1,9,3,0
"Ant257",8,21,0,0,3,7,17,2,5,9,5,23,10,14,0,8,0,5,21,0,12,9,3,5,0,2,2,3,0,12,3,0,3,1,8,0,12,3,3,0,7,6,13,3,6,0,20,3,0,0,1,1,0,0,0,10,6,2,0,5,10,1,5,3,0,3,5,0,15,0,8,9,0,3,12,1,1,7,0,1,0,2,1,5,12,12,1,4,7,0,6,0,7,7,0,4
"Ant289",3,11,0,0,2,5,7,4,7,15,5,12,18,9,0,5,1,7,7,0,13,9,0,4,0,2,3,8,6,2,4,1,27,2,13,0,25,8,5,2,1,8,5,0,1,0,8,13,7,0,6,1,0,0,0,16,2,1,4,5,8,0,11,13,0,3,3,15,0,0,5,16,0,0,27,2,1,8,0,0,1,2,4,14,7,8,2,1,3,0,7,1,4,6,0,0
"Ant294",0,9,0,0,74,0,0,0,23,8,0,5,5,3,19,0,0,0,0,0,0,6,16,0,0,0,5,0,0,27,0,12,7,0,0,0,0,3,27,0,12,0,0,0,0,0,87,36,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,19,0,0,17,0,0,0,0,0,13,0,3,57,0,0,0,0,0,0,0,0,3,0,0,24,0,40,13,0,0,2,0,0
"Ant298",1,14,0,3,2,2,5,6,1,3,1,6,2,2,0,1,1,9,5,1,4,1,1,3,0,4,2,12,10,1,13,0,1,2,3,0,3,2,2,1,7,2,6,3,2,1,0,1,11,0,0,0,0,0,0,1,3,3,8,0,8,0,4,1,0,6,3,8,5,0,0,2,0,1,1,6,1,6,0,0,1,11,3,11,1,3,6,1,7,0,0,4,1,7,18,1
"Ant324",2,15,0,3,0,0,8,9,2,20,1,11,5,8,0,7,0,4,23,0,5,4,10,2,1,13,5,1,3,6,2,7,33,3,2,0,9,9,11,4,1,9,15,7,1,1,6,11,4,2,0,0,0,0,0,19,2,1,0,5,2,0,8,8,0,3,8,9,16,0,2,0,0,0,11,2,0,8,0,1,2,5,0,2,1,8,0,5,8,0,1,1,4,11,2,2
"Ant332",0,0,0,0,9,0,0,0,8,10,0,0,0,5,13,0,0,0,0,0,0,2,9,0,0,0,0,0,0,15,0,23,1,0,0,0,0,2,5,0,9,0,0,0,0,0,8,11,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,11,0,0,26,0,0,13,0,0,0,0,1,32,0,0,0,0,0,0,0,0,5,0,0,6,0,22,3,0,0,0,0,0
"Ant342",1,5,0,0,0,3,3,3,1,1,8,5,1,1,0,1,0,6,7,0,8,0,0,0,0,8,0,1,1,1,15,0,10,1,4,0,14,0,0,0,0,0,1,0,5,0,1,1,0,0,0,3,0,0,0,15,1,0,0,0,1,0,18,11,0,0,0,3,0,0,1,0,0,0,6,0,0,0,0,0,0,1,2,30,3,0,3,1,2,0,0,0,0,0,3,0
"Ant347",1,6,1,1,4,2,9,10,19,11,8,9,10,18,0,9,1,13,13,0,8,1,1,1,0,6,2,0,1,4,1,4,2,2,4,1,12,12,11,1,2,5,0,0,5,0,11,7,1,1,0,0,0,0,0,11,4,0,0,8,1,0,5,4,0,1,8,12,27,3,1,11,1,6,0,1,0,16,0,0,0,0,0,7,12,0,7,1,3,0,3,0,5,9,1,0
"Ant356",0,1,1,0,86,0,1,3,46,11,0,3,2,5,6,1,0,1,0,1,0,9,4,0,0,0,5,1,7,43,3,9,9,0,1,0,3,7,23,0,3,0,2,0,1,1,45,18,2,0,0,0,0,10,0,0,0,1,0,11,0,0,0,8,0,3,11,1,2,57,6,2,32,0,1,0,0,1,0,0,0,3,1,1,15,1,3,42,0,14,5,1,0,1,2,0
"Ant380",3,0,13,5,0,4,3,0,0,3,1,2,0,2,0,0,3,4,2,2,0,0,0,1,0,0,9,3,1,1,0,0,4,3,2,2,1,0,2,1,0,1,0,2,0,2,0,0,2,3,1,0,5,0,1,3,3,1,4,1,8,3,2,0,10,2,1,1,1,0,1,0,0,0,0,0,0,3,0,2,0,3,0,6,0,0,4,2,2,0,0,3,11,0,0,1
"Ant387",9,0,0,1,0,10,1,4,13,7,11,5,1,7,0,4,2,5,10,0,12,7,1,1,1,2,1,4,1,4,10,1,15,0,5,1,2,5,10,6,1,6,4,12,5,0,3,5,0,0,0,4,3,0,3,13,8,17,1,0,7,1,18,7,1,2,0,7,8,0,6,8,0,0,16,1,3,0,1,1,1,9,2,7,5,3,1,2,9,0,1,5,10,0,3,2
"Ant390",1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,2,0,1,0,0,0,0,5,0,1,5,0,6,0,1,0,1,0,0,3,0,1,0,0,0,0,13,0,0,9,0,2,0,0,2,0,0,0,7,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,2,5,0,0,0
"Ant394",1,1,4,12,0,1,2,0,0,3,0,0,0,0,0,2,3,9,0,8,1,1,0,6,2,10,0,7,1,0,6,0,2,6,0,2,2,0,0,5,0,0,7,9,0,0,3,0,6,7,3,4,3,0,0,0,5,2,4,0,0,7,0,0,2,3,0,1,0,0,0,1,0,0,0,0,2,1,0,0,3,7,1,4,0,4,2,0,6,0,0,5,15,1,5,0
"Ant395",6,0,2,4,0,2,7,2,0,3,3,2,1,1,0,0,1,5,1,4,1,4,0,2,4,4,1,3,4,0,11,0,1,4,2,5,6,3,3,5,5,2,3,1,3,2,1,0,1,7,2,0,1,0,1,3,14,3,2,0,1,1,5,3,5,0,0,0,1,0,1,2,0,0,0,0,0,1,1,3,0,4,8,4,2,7,5,0,7,0,1,5,1,4,3,4
"Ant400",3,2,3,2,0,5,5,6,3,2,17,10,0,1,0,6,2,26,7,1,2,2,0,8,0,6,1,5,1,3,16,0,3,1,2,0,0,5,2,1,1,6,5,5,6,1,0,0,4,3,6,1,1,0,1,4,0,5,0,0,4,1,7,0,1,1,2,2,2,0,11,5,0,1,0,3,3,9,0,7,4,0,10,8,2,5,2,0,3,0,0,4,2,2,13,6
"Ant437",1,0,3,8,0,1,1,4,0,0,1,2,0,0,0,5,5,10,2,2,1,2,0,7,5,26,0,10,8,1,5,0,5,4,8,4,0,0,0,2,0,2,5,12,17,4,0,0,20,4,0,10,4,0,7,3,4,15,4,0,1,0,3,4,1,13,1,1,4,0,3,0,0,2,0,1,0,2,0,1,8,10,0,13,1,9,3,0,3,0,0,9,7,0,5,9
"Ant458",8,18,1,7,9,10,1,6,3,4,10,11,3,14,0,2,1,11,26,2,17,2,2,2,1,5,2,8,8,1,5,7,10,2,18,8,9,9,12,3,0,1,19,2,23,0,1,0,1,2,4,0,1,0,0,9,20,2,0,4,16,0,12,2,0,3,8,5,14,0,11,2,0,30,7,1,6,7,0,4,4,8,13,0,5,1,11,2,8,0,1,0,11,0,5,10
"Ant462",0,62,0,0,9,0,7,2,14,12,1,25,8,13,5,6,0,3,11,0,9,9,9,0,0,1,6,4,1,7,1,7,13,0,5,0,16,10,7,1,12,3,2,0,0,0,13,10,10,0,0,2,0,6,0,4,1,0,0,2,3,0,2,6,0,6,12,12,7,3,1,1,5,3,12,15,0,5,0,0,2,2,1,5,0,9,0,17,0,8,9,0,0,20,0,2
"Ant475",9,12,0,18,2,2,1,3,0,10,7,7,14,1,0,6,1,5,9,3,6,18,0,2,2,8,11,16,4,12,9,0,14,2,2,3,13,2,4,1,7,4,9,4,4,0,3,5,12,1,6,1,5,0,0,0,3,6,0,0,0,1,1,0,1,8,0,12,8,0,3,8,0,0,0,1,0,3,0,4,7,5,9,1,9,0,1,3,2,0,11,1,6,2,5,4
"Ant482",11,7,7,8,0,5,4,2,0,3,0,9,0,1,0,5,5,8,0,0,0,3,0,1,3,9,0,4,2,0,7,0,0,19,2,2,0,4,0,2,4,3,10,16,2,4,1,0,1,2,0,6,6,0,6,0,4,2,1,0,3,1,1,2,3,6,0,1,2,0,6,0,0,3,7,3,4,1,3,2,5,2,3,11,0,1,0,0,1,0,0,11,4,0,4,1
"Ant492",5,37,0,0,16,0,0,23,25,9,0,7,8,4,2,0,0,3,3,0,3,7,1,0,0,0,11,9,1,15,0,4,17,2,1,0,4,9,23,1,9,1,0,0,0,0,27,19,0,0,0,1,0,8,1,2,3,8,0,5,0,0,5,16,0,0,7,4,1,24,1,5,6,1,1,42,2,2,0,0,0,0,0,2,17,3,0,0,2,22,9,0,2,13,0,1
"Ant501",4,3,0,8,0,10,4,2,3,1,5,4,1,11,0,16,0,2,7,6,5,5,8,1,3,15,2,0,10,1,2,1,1,6,5,1,0,7,12,0,0,4,4,6,2,2,4,2,0,4,0,14,1,0,0,4,7,18,1,1,13,0,8,2,4,1,0,7,3,0,7,8,0,2,3,0,2,9,0,6,7,3,3,8,0,2,1,2,0,0,0,4,6,2,5,2
"Ant507",0,0,0,0,22,0,0,0,43,3,0,0,0,10,21,0,0,0,0,0,0,10,21,0,0,0,7,0,0,36,0,34,12,0,0,0,0,18,21,0,22,0,0,0,0,0,58,30,0,0,0,0,0,14,0,0,0,0,0,17,0,0,0,22,0,0,32,0,0,40,0,0,22,0,0,14,0,0,0,0,0,0,0,0,8,0,0,22,0,0,13,0,0,0,0,0
"Ant530",1,7,0,1,14,0,3,0,29,6,3,12,2,10,3,2,0,2,2,0,2,3,5,0,0,1,3,3,2,4,7,18,12,0,0,0,12,10,10,0,10,1,0,0,1,0,9,9,0,0,0,0,2,4,0,2,1,0,0,6,3,0,8,7,0,1,23,6,7,13,0,1,3,0,3,5,0,1,0,0,1,0,0,1,9,11,0,9,0,13,0,0,0,2,0,0
"Ant538",2,1,5,7,0,0,0,2,0,1,0,3,0,0,0,3,16,4,1,8,1,1,0,11,4,6,0,4,8,0,3,0,1,5,1,10,2,0,1,4,0,1,11,6,6,13,1,0,6,7,3,4,4,0,8,1,6,2,12,0,0,12,0,0,11,11,1,0,1,0,4,1,0,0,0,1,3,5,2,5,5,4,9,0,0,1,11,0,4,0,0,0,2,0,5,2
"Ant552",7,2,8,8,1,12,6,7,0,0,7,2,1,5,0,3,3,4,3,0,1,2,1,3,9,3,0,2,6,3,1,0,6,13,5,8,0,2,5,7,0,0,5,6,6,4,3,5,3,19,9,21,15,0,9,6,6,4,3,0,5,4,7,1,12,7,1,7,4,0,1,4,0,0,5,0,11,10,5,15,1,2,7,11,0,6,4,2,6,0,0,2,0,2,2,8
"Ant560",3,50,2,2,22,2,4,3,18,29,7,34,61,5,0,7,1,7,14,0,6,4,2,3,0,5,2,6,2,35,1,4,19,0,3,0,22,13,43,1,11,29,0,1,1,0,31,23,2,2,0,1,0,0,0,1,1,7,0,16,0,4,3,10,0,1,9,7,6,2,7,11,0,0,9,1,0,0,0,1,4,2,0,0,20,2,0,13,2,0,2,0,2,0,7,0
"Ant564",5,6,3,9,1,4,6,0,0,3,5,1,0,1,0,6,1,6,1,4,1,4,0,8,1,9,1,18,5,1,11,2,3,2,1,4,1,1,1,1,3,0,13,5,9,0,0,0,2,0,2,2,5,0,2,0,2,5,3,0,14,0,5,4,2,18,3,0,0,0,18,2,0,3,1,2,0,3,0,5,3,13,5,5,0,5,4,0,5,0,0,5,2,7,0,9
"Ant593",1,0,8,2,1,4,0,1,0,2,5,1,1,0,0,5,10,6,0,2,1,2,0,1,3,3,0,1,1,3,1,0,7,6,3,3,8,1,1,3,0,1,6,11,2,0,0,2,9,7,3,2,7,0,0,3,3,8,1,0,0,3,5,2,7,16,0,4,0,0,1,2,0,0,0,0,1,2,0,0,4,6,9,10,2,4,1,1,2,0,0,2,8,0,9,0
