colony,date,ant_id,x,y,file_name,ant_type
N4,8/14/12,1,884.269634,362.908377,1074,1
N4,8/14/12,1,902.698953,393.065445,1065,1
N4,8/14/12,1,859.138743,396.41623,1048,1
N4,8/14/12,1,892.646597,446.67801,1020,1
N4,8/14/12,1,909.400524,460.081152,1016,1
N4,8/14/12,2,1041.75655,188.667539,1327,1
N4,8/14/12,2,916.102094,245.63089,1263,1
N4,8/14/12,2,929.505236,264.060209,1250,1
N4,8/14/12,2,884.269634,274.112565,1225,1
N4,8/14/12,2,916.102094,324.374346,1160,1
N4,8/14/12,2,919.45288,307.620419,1158,1
N4,8/14/12,2,904.374346,372.960733,1125,1
N4,8/14/12,2,889.295812,403.117801,1111,1
N4,8/14/12,2,917.777487,409.819372,1099,1
N4,8/14/12,3,756.939791,212.123037,1832,1
N4,8/14/12,3,736.835079,212.123037,1831,1
N4,8/14/12,3,765.316754,243.955497,1822,1
N4,8/14/12,3,834.007853,269.086387,1807,1
N4,8/14/12,3,852.437173,284.164921,1799,1
N4,8/14/12,3,834.007853,383.013089,1778,1
N4,8/14/12,3,890.971204,426.573298,1764,1
N4,8/14/12,3,869.191099,453.379581,1753,1
N4,8/14/12,3,884.269634,488.562827,1741,1
N4,8/14/12,4,798.76087,208.326087,1617,1
N4,8/14/12,4,788.326087,201.369565,1615,1
N4,8/14/12,4,816.152174,203.108696,1612,1
N4,8/14/12,4,823.108696,222.23913,1603,1
N4,8/14/12,4,823.108696,255.282609,1590,1
N4,8/14/12,4,861.369565,239.630435,1580,1
N4,8/14/12,4,843.978261,270.934783,1559,1
N4,8/14/12,4,803.978261,383.978261,1530,1
N4,8/14/12,4,833.543478,377.021739,1524,1
N4,8/14/12,4,828.326087,429.195652,1511,1
N4,8/14/12,4,847.456522,444.847826,1505,1
N4,8/14/12,4,897.891304,450.065217,1495,1
N4,8/14/12,4,913.543478,457.021739,1493,1
N4,8/14/12,5,677.021739,253.543478,2354,1
N4,8/14/12,5,668.326087,246.586957,2343,1
N4,8/14/12,5,701.369565,272.673913,2324,1
N4,8/14/12,5,609.195652,342.23913,2256,1
N4,8/14/12,5,673.543478,343.978261,2228,1
N4,8/14/12,5,673.543478,378.76087,2218,1
N4,8/14/12,5,692.673913,413.543478,2166,1
N4,8/14/12,5,668.326087,443.108696,2148,1
N4,8/14/12,5,727.456522,483.108696,2073,1
N4,8/14/12,5,743.108696,490.065217,2047,1
N4,8/14/12,5,751.804348,444.847826,2018,1
N4,8/14/12,5,824.847826,450.065217,1956,1
N4,8/14/12,5,835.282609,462.23913,1948,1
N4,8/14/12,5,833.543478,448.326087,1937,1
N4,8/14/12,5,861.369565,458.76087,1918,1
N4,8/14/12,5,845.717391,467.456522,1900,1
N4,8/14/12,5,896.152174,457.021739,1835,1
N4,8/14/12,6,690.934783,260.5,2953,1
N4,8/14/12,6,737.891304,251.804348,2934,1
N4,8/14/12,6,850.934783,368.326087,2903,1
N4,8/14/12,6,833.543478,389.195652,2881,1
N4,8/14/12,6,842.23913,420.5,2872,1
N4,8/14/12,6,901.369565,439.630435,2828,1
N4,8/14/12,7,964.1,185,4464,1
N4,8/14/12,7,958.7,240.8,4415,1
N4,8/14/12,7,926.3,217.4,4398,1
N4,8/14/12,7,892.1,253.4,4377,1
N4,8/14/12,7,915.5,273.2,4356,1
N4,8/14/12,7,879.5,302,4293,1
N4,8/14/12,7,890.3,303.8,4222,1
N4,8/14/12,7,854.3,323.6,4135,1
N4,8/14/12,7,874.1,323.6,3994,1
N4,8/14/12,7,879.5,296.6,3972,1
N4,8/14/12,7,866.9,311,3945,1
N4,8/14/12,7,881.3,311,3867,1
N4,8/14/12,7,886.7,271.4,3755,1
N4,8/14/12,7,884.9,293,3693,1
N4,8/14/12,7,884.9,357.8,3590,1
N4,8/14/12,7,888.5,424.4,3562,1
N4,8/14/12,7,908.3,428,3557,1
N4,8/14/12,8,726.5,213.8,2601,1
N4,8/14/12,8,766.1,316.4,2567,1
N4,8/14/12,8,791.3,312.8,2565,1
N4,8/14/12,8,764.3,359.6,2554,1
N4,8/14/12,8,776.9,357.8,2545,1
N4,8/14/12,8,776.9,410,2523,1
N4,8/14/12,8,814.7,428,2483,1
N4,8/14/12,8,751.7,379.4,2437,1
N4,8/14/12,8,726.5,393.8,2429,1
N4,8/14/12,8,757.1,361.4,2418,1
N4,8/14/12,8,832.7,300.2,2360,1
N4,8/14/12,8,852.5,377.6,2302,1
N4,8/14/12,8,848.9,417.2,2271,1
N4,8/14/12,8,877.7,426.2,2224,1
N4,8/14/12,8,886.7,442.4,2204,1
N4,8/14/12,8,847.1,442.4,2195,1
N4,8/14/12,8,857.9,451.4,2182,1
N4,8/14/12,8,892.1,478.4,2169,1
N4,8/14/12,9,782.448718,236.910256,2761,1
N4,8/14/12,9,823.474359,274.653846,2750,1
N4,8/14/12,9,803.782051,300.910256,2744,1
N4,8/14/12,9,877.628205,420.705128,2699,1
N4,8/14/12,9,890.75641,423.987179,2683,1
N4,8/14/12,9,917.012821,433.833333,2644,1
N4,8/14/12,10,644.602564,277.935897,2392,1
N4,8/14/12,10,649.525641,323.884615,2369,1
N4,8/14/12,10,728.294872,330.448718,2338,1
N4,8/14/12,10,728.294872,359.987179,2322,1
N4,8/14/12,10,739.782051,386.24359,2313,1
N4,8/14/12,10,784.089744,387.884615,2291,1
N4,8/14/12,10,830.038462,387.884615,2278,1
N4,8/14/12,10,790.653846,338.653846,2174,1
N4,8/14/12,10,761.115385,351.782051,2166,1
N4,8/14/12,10,759.474359,384.602564,2157,1
N4,8/14/12,10,759.474359,397.730769,2150,1
N4,8/14/12,10,700.397436,392.807692,2113,1
N4,8/14/12,200,697.172158,415.953048,1912,2
N4,8/14/12,200,714.96458,460.434102,1930,2
N4,8/14/12,200,714.96458,471.109555,1949,2
N4,8/14/12,200,786.134267,508.473641,2046,2
N4,8/14/12,200,819.939868,478.226524,2075,2
N4,8/14/12,200,876.875618,485.343493,2115,2
N4,8/14/12,201,906.340708,421.827434,2639,2
N4,8/14/12,201,863.331858,389.969027,2658,2
N4,8/14/12,201,739.084071,362.889381,2716,2
N4,8/14/12,201,755.013274,386.783186,2731,2
N4,8/14/12,201,694.482301,401.119469,2824,2
N4,8/14/12,202,825.10177,485.544248,4267,2
N4,8/14/12,202,818.730088,491.915929,4211,2
N4,8/14/12,202,793.243363,487.137168,4180,2
N4,8/14/12,202,820.323009,474.393805,4043,2
N4,8/14/12,202,831.473451,436.163717,3976,2
N4,8/14/12,202,791.650442,375.632743,3938,2
N4,8/14/12,202,774.128319,421.827434,3912,2
N4,8/14/12,202,810.765487,439.349558,3878,2
N4,8/14/12,202,892.004425,474.393805,3793,2
N4,8/14/12,203,1181.19565,536.586957,9263,2
N4,8/14/12,203,1196.84783,362.847826,9102,2
N4,8/14/12,203,1178.06522,293.978261,9053,2
N4,8/14/12,203,1246.93478,237.630435,8655,2
N4,8/14/12,203,1409.71739,315.891304,8555,2
N4,8/14/12,203,1383.1087,387.891304,8516,2
N4,8/14/12,203,1311.1087,447.369565,8453,2
N4,8/14/12,203,1237.54348,428.586957,8379,2
N4,8/14/12,204,1223.45652,602.326087,8862,2
N4,8/14/12,204,1178.06522,702.5,8817,2
N4,8/14/12,204,1027.80435,788.586957,8659,2
N4,8/14/12,204,836.847826,765.108696,8586,2
N4,8/14/12,204,429.891304,921.630435,8434,2
N4,8/14/12,204,434.586957,844.934783,8355,2
N4,8/14/12,204,401.717391,721.282609,8185,2
N4,8/14/12,204,512.847826,715.021739,8077,2
N4,8/14/12,204,586.413043,686.847826,7906,2
N4,8/14/12,204,1198.41304,527.195652,7576,2
N4,8/15/12,1,1258.91642,602.435484,1166,1
N4,8/15/12,1,1275.80792,576.159824,1169,1
N4,8/15/12,1,1292.69941,587.420821,1171,1
N4,8/15/12,1,1300.20675,538.623167,1183,1
N4,8/15/12,1,1272.05425,523.608504,1195,1
N4,8/15/12,1,1296.45308,501.08651,1198,1
N4,8/15/12,1,1118.15396,426.013196,1236,1
N4,8/15/12,1,1056.21848,403.491202,1288,1
N4,8/15/12,1,1061.84897,392.230205,1295,1
N4,8/15/12,1,1067.47947,347.186217,1310,1
N4,8/15/12,1,894.81085,302.142229,1394,1
N4,8/15/12,1,106.541056,407.244868,1886,1
N4,8/15/12,2,1303.96041,619.326979,1197,1
N4,8/15/12,2,1332.1129,585.543988,1209,1
N4,8/15/12,2,1392.17155,593.05132,1220,1
N4,8/15/12,2,1425.95455,591.174487,1232,1
N4,8/15/12,2,1442.84604,568.652493,1248,1
N4,8/15/12,2,1517.91936,581.790323,1281,1
N4,8/15/12,3,1471.04546,425.627273,1518,1
N4,8/15/12,3,1465.15455,459.009091,1496,1
N4,8/15/12,3,1445.51818,445.263636,1490,1
N4,8/15/12,3,1410.17273,447.227273,1479,1
N4,8/15/12,3,1410.17273,466.863636,1458,1
N4,8/15/12,3,1398.39091,480.609091,1454,1
N4,8/15/12,3,1394.46364,453.118182,1449,1
N4,8/15/12,3,1370.9,476.681818,1390,1
N4,8/15/12,3,1372.86364,512.027273,1376,1
N4,8/15/12,3,1437.66364,545.409091,1341,1
N4,8/15/12,3,1461.22727,570.936364,1334,1
N4,8/15/12,3,1359.11818,533.627273,1299,1
N4,8/15/12,3,1337.51818,549.336364,1273,1
N4,8/15/12,3,1308.06364,576.827273,1255,1
N4,8/15/12,3,1282.53636,594.5,1248,1
N4,8/15/12,3,1304.13636,623.954545,1238,1
N4,8/15/12,4,1453.13158,439.131579,1795,1
N4,8/15/12,4,1437.97368,433.447368,1792,1
N4,8/15/12,4,1455.02632,490.289474,1773,1
N4,8/15/12,4,1341.34211,569.868421,1743,1
N4,8/15/12,4,1309.13158,600.184211,1727,1
N4,8/15/12,4,1295.86842,585.026316,1721,1
N4,8/15/12,4,1271.23684,611.552632,1712,1
N4,8/15/12,5,1388.19528,316.469142,2262,1
N4,8/15/12,5,1367.82883,303.508679,2255,1
N4,8/15/12,5,1364.12584,340.538573,2234,1
N4,8/15/12,5,1325.24446,351.647541,2220,1
N4,8/15/12,5,1312.28399,296.1027,2203,1
N4,8/15/12,5,1304.87801,309.063163,2117,1
N4,8/15/12,5,1315.98698,342.390068,2105,1
N4,8/15/12,5,1308.581,377.568467,2096,1
N4,8/15/12,5,1114.17406,453.479749,1999,1
N4,8/15/12,5,1247.48168,525.688042,1964,1
N4,8/15/12,5,1262.29364,560.866442,1948,1
N4,8/15/12,5,1297.47204,549.757473,1942,1
N4,8/15/12,5,1299.32353,573.826905,1937,1
N4,8/15/12,5,1264.14513,609.005304,1923,1
N4,8/15/12,6,1384.49229,331.281099,2374,1
N4,8/15/12,6,1380.7893,331.281099,2372,1
N4,8/15/12,6,1362.27435,320.172131,2364,1
N4,8/15/12,6,1354.86837,316.469142,2358,1
N4,8/15/12,6,1306.72951,294.251205,2328,1
N4,8/15/12,6,1336.35342,320.172131,2302,1
N4,8/15/12,6,1375.23481,260.924301,2233,1
N4,8/15/12,6,1330.79894,307.211668,2221,1
N4,8/15/12,6,1293.76905,255.369817,2168,1
N4,8/15/12,6,1303.02652,355.35053,2156,1
N4,8/15/12,6,1295.62054,377.568467,2149,1
N4,8/15/12,6,1290.06606,373.865477,2143,1
N4,8/15/12,6,1254.88766,401.637898,2139,1
N4,8/15/12,6,1214.15477,383.122951,2130,1
N4,8/15/12,6,1188.23385,379.419961,2122,1
N4,8/15/12,6,1206.7488,410.895371,2104,1
N4,8/15/12,6,1190.08534,444.222276,2087,1
N4,8/15/12,6,1140.09499,457.182739,2078,1
N4,8/15/12,6,1277.10559,486.806654,2014,1
N4,8/15/12,6,1278.95709,564.569431,1986,1
N4,8/15/12,6,1243.77869,570.123915,1981,1
N4,8/15/12,7,1269.82317,618.28837,2234,1
N4,8/15/12,7,1291.78694,616.458055,2236,1
N4,8/15/12,7,1288.12631,574.36082,2243,1
N4,8/15/12,7,1304.59914,512.130124,2258,1
N4,8/15/12,7,1354.01764,557.887989,2281,1
N4,8/15/12,7,1355.84795,530.43327,2290,1
N4,8/15/12,7,1344.86606,502.978551,2301,1
N4,8/15/12,7,1412.5877,468.202574,2320,1
N4,8/15/12,8,1421.73928,453.560057,2883,1
N4,8/15/12,8,1394.28456,499.317922,2866,1
N4,8/15/12,8,1326.56292,567.039561,2837,1
N4,8/15/12,8,1322.90229,599.985224,2827,1
N4,8/15/12,8,1339.37512,599.985224,2819,1
N4,8/15/12,8,1275.31411,567.039561,2795,1
N4,8/15/12,8,1299.1082,610.967112,2778,1
N4,8/15/12,8,1300.93851,623.779314,2776,1
N4,8/15/12,9,124.046235,512.130124,4038,1
N4,8/15/12,9,367.478074,596.324595,3733,1
N4,8/15/12,9,493.769781,460.881316,3672,1
N4,8/15/12,9,918.402765,321.777407,3555,1
N4,8/15/12,9,978.803146,343.741182,3541,1
N4,8/15/12,9,991.615348,378.517159,3527,1
N4,8/15/12,9,1053.84604,332.759295,3505,1
N4,8/15/12,9,1121.56768,314.456149,3478,1
N4,8/15/12,9,1176.47712,347.401811,3447,1
N4,8/15/12,9,1191.11964,365.704957,3442,1
N4,8/15/12,9,1225.89562,347.401811,3430,1
N4,8/15/12,9,1288.12631,371.195901,3407,1
N4,8/15/12,9,1297.27788,363.874643,3399,1
N4,8/15/12,9,1238.70782,416.953765,3341,1
N4,8/15/12,9,1229.55624,426.105338,3323,1
N4,8/15/12,9,1264.33222,484.675405,3284,1
N4,8/15/12,9,1238.70782,513.960439,3278,1
N4,8/15/12,9,1269.82317,537.754528,3269,1
N4,8/15/12,9,1255.18065,552.397045,3254,1
N4,8/15/12,9,1249.6897,598.154909,3247,1
N4,8/15/12,10,1449.19399,512.130124,5495,1
N4,8/15/12,10,1407.09676,535.924214,5455,1
N4,8/15/12,10,1337.54481,559.718303,5423,1
N4,8/15/12,10,1310.09009,598.154909,5412,1
N4,8/15/12,10,1304.59914,625.609628,5404,1
N4,8/15/12,103,1281.76582,599.740506,1344,2
N4,8/15/12,103,1278.72785,581.512658,1348,2
N4,8/15/12,103,1298.47468,586.06962,1359,2
N4,8/15/12,103,1269.61392,570.879747,1362,2
N4,8/15/12,103,1310.62658,513.158228,1385,2
N4,8/15/12,103,1286.32279,526.829114,1386,2
N4,8/15/12,103,1310.62658,449.360759,1407,2
N4,8/15/12,103,1233.15823,485.816456,1438,2
N4,8/15/12,103,1193.66456,701.512658,1553,2
N4,8/15/12,103,1210.37342,751.639241,1593,2
N4,8/15/12,103,1201.25949,804.803797,1630,2
N4,8/15/12,103,1207.33544,792.651899,1636,2
N4,8/15/12,103,1236.1962,809.360759,1651,2
N4,8/15/12,103,1213.41139,804.803797,1683,2
N4,8/15/12,103,1249.86709,829.107595,1699,2
N4,8/15/12,103,1318.22152,725.816456,1807,2
N4,8/15/12,103,1333.41139,631.639241,1865,2
N4,8/15/12,103,1315.18354,608.85443,1874,2
N4,8/15/12,103,1296.9557,604.297468,1878,2
N4,8/15/12,103,1312.14557,619.487342,1883,2
N4,8/15/12,115,1243.79114,579.993671,3147,2
N4,8/15/12,115,1225.56329,484.297468,3201,2
N4,8/15/12,115,1301.51266,402.272152,3268,2
N4,8/15/12,115,1316.70253,408.348101,3285,2
N4,8/15/12,115,1309.1076,429.613924,3311,2
N4,8/15/12,115,1303.03165,422.018987,3335,2
N4,8/15/12,115,1292.39873,453.917722,3354,2
N4,8/15/12,115,1310.62658,441.765823,3361,2
N4,8/15/12,115,1313.66456,458.474684,3379,2
N4,8/15/12,115,1309.1076,463.031646,3382,2
N4,8/15/12,115,1315.18354,446.322785,3385,2
N4,8/15/12,115,1281.76582,443.28481,3393,2
N4,8/15/12,115,1278.72785,426.575949,3397,2
N4,8/15/12,115,1283.28481,406.829114,3406,2
N4,8/15/12,115,1313.66456,385.563291,3417,2
N4,8/15/12,115,1319.74051,399.234177,3426,2
N4,8/15/12,115,1312.14557,394.677215,3451,2
N4,8/15/12,115,1301.51266,384.044304,3441,2
N4,8/15/12,120,1271.13291,602.778481,3864,2
N4,8/15/12,120,1289.36076,543.537975,3875,2
N4,8/15/12,120,1313.66456,548.094937,3880,2
N4,8/15/12,120,92.398734,1120.75317,3881,2
N4,8/15/12,120,1306.06962,549.613924,3886,2
N4,8/15/12,120,1322.77848,558.727848,3911,2
N4,8/15/12,120,1353.15823,589.107595,3914,2
N4,8/15/12,120,1347.08228,485.816456,3946,2
N4,8/15/12,120,1359.23418,478.221519,3952,2
N4,8/15/12,120,1374.42405,478.221519,3959,2
N4,8/15/12,120,1375.94304,447.841772,3972,2
N4,8/15/12,120,1360.75317,435.689873,3985,2
N4,8/15/12,120,1378.98101,429.613924,4007,2
N4,8/15/12,120,1430.62658,396.196203,4030,2
N4,8/15/12,120,1435.18354,393.158228,4049,2
N4,8/15/12,120,1427.58861,349.107595,4068,2
N4,8/15/12,120,1448.85443,347.588608,4069,2
N4,8/15/12,120,1391.13291,330.879747,4109,2
N4,8/15/12,120,1400.24684,341.512658,4116,2
N4,8/15/12,120,1397.20886,368.85443,4150,2
N4,8/15/12,120,1363.79114,388.601266,4195,2
N4,8/15/12,120,1350.12025,373.411392,4203,2
N4,8/15/12,120,1327.33544,368.85443,4221,2
N4,8/15/12,120,1310.62658,377.968354,4240,2
N4,8/15/12,120,1315.18354,391.639241,4244,2
N4,8/15/12,120,1325.81646,382.525316,4251,2
N4,8/15/12,132,1258.98101,589.107595,5607,2
N4,8/15/12,132,1249.86709,569.360759,5619,2
N4,8/15/12,132,1289.36076,579.993671,5630,2
N4,8/15/12,132,1260.5,558.727848,5635,2
N4,8/15/12,132,1262.01899,540.5,5643,2
N4,8/15/12,132,1258.98101,519.234177,5649,2
N4,8/15/12,132,1266.57595,493.411392,5670,2
N4,8/15/12,132,1175.43671,560.246835,5711,2
N4,8/15/12,132,1160.24684,669.613924,5736,2
N4,8/15/12,132,1236.1962,722.778481,5768,2
N4,8/15/12,132,1183.03165,791.132911,5784,2
N4,8/15/12,132,1290.87975,757.71519,5902,2
N4,8/15/12,132,1026.57595,748.601266,6092,2
N4,8/15/12,132,1037.20886,713.664557,6104,2
N4,8/15/12,132,1064.55063,642.272152,6123,2
N4,8/15/12,132,1043.28481,602.778481,6149,2
N4,8/15/12,132,1040.24684,592.14557,6164,2
N4,8/15/12,132,1072.14557,551.132911,6184,2
N4,8/15/12,132,1020.5,543.537975,6198,2
N4,8/15/12,132,1102.52532,513.158228,6245,2
N4,8/15/12,132,1143.53798,418.981013,6268,2
N4,8/15/12,132,1204.29747,449.360759,6285,2
N4,8/15/12,132,1246.82911,432.651899,6301,2
N4,8/15/12,132,1289.36076,423.537975,6313,2
N4,8/15/12,132,1275.68987,409.867089,6324,2
N4,8/15/12,132,1301.51266,408.348101,6350,2
N4,8/15/12,132,1315.18354,390.120253,6402,2
N4,8/15/12,132,1324.29747,405.310127,6405,2
N4,8/15/12,132,1315.18354,402.272152,6406,2
N4,8/15/12,140,1251.38608,567.841772,6833,2
N4,8/15/12,140,1258.98101,584.550633,6835,2
N4,8/15/12,140,1262.01899,569.360759,6845,2
N4,8/15/12,140,1266.57595,522.272152,6851,2
N4,8/15/12,140,1262.01899,496.449367,6867,2
N4,8/15/12,140,1248.3481,516.196203,6868,2
N4,8/15/12,140,1158.72785,490.373418,6898,2
N4,8/15/12,140,1110.12025,532.905063,6915,2
N4,8/15/12,140,1094.93038,525.310127,6916,2
N4,8/15/12,140,1041.76582,461.512658,6939,2
N4,8/15/12,140,1085.81646,412.905063,6984,2
N4,8/15/12,140,1063.03165,399.234177,6986,2
N4,8/15/12,140,1142.01899,330.879747,7054,2
N4,8/15/12,140,1134.42405,347.588608,7066,2
N4,8/15/12,140,1125.31013,355.183544,7089,2
N4,8/15/12,140,1152.6519,336.955696,7100,2
N4,8/15/12,140,1152.6519,283.791139,7125,2
N4,8/15/12,140,1170.87975,247.335443,7168,2
N4,8/15/12,140,1227.08228,302.018987,7201,2
N4,8/15/12,140,1266.57595,370.373418,7232,2
N4,8/15/12,140,1280.24684,356.702532,7241,2
N4,8/15/12,140,1281.76582,370.373418,7244,2
N4,8/15/12,140,1322.77848,390.120253,7305,2
N4,8/15/12,140,1310.62658,370.373418,7311,2
N4,8/15/12,140,1322.77848,385.563291,7323,2
N13,8/13/12,1,1100.28723,255.180851,2229,1
N13,8/13/12,1,1076.03192,287.095745,2221,1
N13,8/13/12,1,1026.24468,296.031915,2206,1
N13,8/13/12,1,1018.58511,296.031915,2204,1
N13,8/13/12,1,1072.20213,330.5,2168,1
N13,8/13/12,1,1128.37234,377.734043,2144,1
N13,8/13/12,1,1148.79787,359.861702,2138,1
N13,8/13/12,1,1212.62766,335.606383,2113,1
N13,8/13/12,1,1240.71277,348.37234,2105,1
N13,8/13/12,1,1256.03192,339.43617,2098,1
N13,8/13/12,2,1041.56383,264.117021,1537,1
N13,8/13/12,2,1050.5,299.861702,1511,1
N13,8/13/12,2,1068.37234,304.968085,1474,1
N13,8/13/12,2,1129.64894,363.691489,1451,1
N13,8/13/12,2,1190.92553,322.840426,1430,1
N13,8/13/12,2,1187.09575,326.670213,1405,1
N13,8/13/12,2,1147.52128,349.648936,1392,1
N13,8/13/12,2,1167.94681,361.138298,1375,1
N13,8/13/12,2,1125.81915,386.670213,1352,1
N13,8/13/12,2,1138.58511,446.670213,1317,1
N13,8/13/12,2,1106.67021,477.308511,1300,1
N13,8/13/12,2,1141.1383,515.606383,1281,1
N13,8/13/12,2,1118.15957,504.117021,1293,1
N13,8/13/12,3,719.861702,270.5,4100,1
N13,8/13/12,3,616.457447,341.989362,4063,1
N13,8/13/12,3,682.840426,336.882979,4051,1
N13,8/13/12,3,675.180851,385.393617,4041,1
N13,8/13/12,3,746.670213,358.585106,4021,1
N13,8/13/12,3,753.053191,358.585106,4020,1
N13,8/13/12,3,754.329787,375.180851,4019,1
N13,8/13/12,4,639.43617,276.882979,4291,1
N13,8/13/12,4,1105.39362,469.648936,4126,1
N13,8/13/12,4,1118.15957,470.925532,4127,1
N13,8/13/12,4,1084.96809,447.946809,4140,1
N13,8/13/12,4,1042.84043,375.180851,4164,1
N13,8/13/12,4,1069.64894,352.202128,4170,1
N13,8/13/12,4,1042.84043,325.393617,4175,1
N13,8/13/12,4,1067.09575,312.62766,4181,1
N13,8/13/12,4,944.542553,384.117021,4218,1
N13,8/13/12,4,765.819149,298.585106,4238,1
N13,8/13/12,4,1141.1383,499.010638,4121,1
N13,8/13/12,4,751.776596,347.095745,4248,1
N13,8/13/12,4,1124.54255,509.223404,4124,1
N13,8/13/12,5,719.861702,275.606383,6155,1
N13,8/13/12,5,735.180851,278.159574,6151,1
N13,8/13/12,5,714.755319,276.882979,6144,1
N13,8/13/12,5,694.329787,308.797872,6136,1
N13,8/13/12,5,667.521277,334.329787,6124,1
N13,8/13/12,5,714.755319,345.819149,6103,1
N13,8/13/12,5,727.521277,361.138298,6094,1
N13,8/13/12,5,746.670213,357.308511,6085,1
N13,8/13/12,6,979.010638,261.56383,5229,1
N13,8/13/12,6,987.946809,250.074468,5223,1
N13,8/13/12,6,981.56383,287.095745,5214,1
N13,8/13/12,6,995.606383,293.478723,5204,1
N13,8/13/12,7,1127.09575,253.904255,4867,1
N13,8/13/12,7,1092.62766,279.43617,4856,1
N13,8/13/12,7,1086.24468,307.521277,4852,1
N13,8/13/12,7,1087.52128,308.797872,4839,1
N13,8/13/12,7,1124.54255,325.393617,4825,1
N13,8/13/12,7,1151.35106,362.414894,4815,1
N13,8/13/12,7,1165.39362,358.585106,4805,1
N13,8/13/12,7,1115.60638,375.180851,4793,1
N13,8/13/12,7,1141.1383,400.712766,4788,1
N13,8/13/12,7,1146.24468,506.670213,4762,1
N13,8/13/12,7,1142.41489,518.159574,4751,1
N13,8/13/12,7,1137.30851,528.37234,4749,1
N13,8/13/12,8,716.031915,279.43617,8414,1
N13,8/13/12,8,705.819149,296.031915,8410,1
N13,8/13/12,8,693.053191,274.329787,8411,1
N13,8/13/12,8,680.287234,316.457447,8407,1
N13,8/13/12,8,726.244681,330.5,8404,1
N13,8/13/12,8,718.585106,375.180851,8399,1
N13,8/13/12,8,727.521277,381.56383,8393,1
N13,8/13/12,9,881.989362,269.223404,8102,1
N13,8/13/12,9,911.351064,290.925532,8095,1
N13,8/13/12,9,957.308511,381.56383,8086,1
N13,8/13/12,9,976.457447,364.968085,8084,1
N13,8/13/12,9,1008.37234,380.287234,8081,1
N13,8/13/12,9,1068.37234,379.010638,8075,1
N13,8/13/12,9,1069.64894,326.670213,8060,1
N13,8/13/12,9,1026.24468,325.393617,8055,1
N13,8/13/12,9,1022.41489,303.691489,8052,1
N13,8/13/12,9,1016.03192,306.244681,8051,1
N13,8/13/12,10,1291.7766,244.968085,4308,1
N13,8/13/12,10,1272.62766,236.031915,4295,1
N13,8/13/12,10,1284.11702,246.244681,4287,1
N13,8/13/12,10,1267.52128,239.861702,4253,1
N13,8/13/12,10,1299.43617,248.797872,4252,1
N13,8/13/12,10,1279.01064,276.882979,4244,1
N13,8/13/12,10,1271.35106,297.308511,4230,1
N13,8/13/12,10,1291.7766,302.414894,4212,1
N13,8/13/12,10,1291.7766,319.010638,4210,1
N13,8/13/12,114,1287.84177,315.689873,3034,2
N13,8/13/12,114,1219.48734,292.905063,3005,2
N13,8/13/12,114,1221.00633,279.234177,2994,2
N13,8/13/12,114,1271.13291,274.677215,2934,2
N13,8/13/12,114,1257.46203,247.335443,2911,2
N13,8/13/12,114,1283.28481,259.487342,2884,2
N13,8/13/12,114,1342.52532,238.221519,2830,2
N13,8/13/12,114,1263.53798,250.373418,2784,2
N13,8/13/12,114,1255.94304,254.93038,2777,2
N13,8/13/12,114,1161.76582,286.829114,2736,2
N13,8/13/12,114,1126.82911,312.651899,2711,2
N13,8/13/12,114,1155.68987,312.651899,2709,2
N13,8/13/12,123,1148.09494,519.234177,4318,2
N13,8/13/12,123,1217.96835,605.816456,4293,2
N13,8/13/12,123,1290.87975,709.107595,4259,2
N13,8/13/12,123,1350.12025,737.968354,4249,2
N13,8/13/12,123,1310.62658,617.968354,4192,2
N13,8/13/12,123,1131.38608,573.917722,4169,2
N13,8/13/12,123,1110.12025,619.487342,4158,2
N13,8/13/12,123,1037.20886,631.639241,4145,2
N13,8/13/12,123,1072.14557,566.322785,4128,2
N13,8/13/12,123,1058.47468,356.702532,4076,2
N13,8/13/12,123,999.234177,306.575949,4061,2
N13,8/13/12,124,722.778481,350.626582,4575,2
N13,8/13/12,124,745.563291,336.955696,4558,2
N13,8/13/12,124,760.753165,349.107595,4540,2
N13,8/13/12,124,927.841772,321.765823,4501,2
N13,8/13/12,124,955.183544,291.386076,4486,2
N13,8/13/12,124,999.234177,405.310127,4430,2
N13,8/13/12,124,981.006329,428.094937,4404,2
N13,8/13/12,124,1014.42405,437.208861,4392,2
N13,8/13/12,124,952.14557,453.917722,4368,2
N13,8/13/12,124,943.031646,469.107595,4361,2
N13,8/13/12,124,1038.72785,493.411392,4330,2
N13,8/13/12,124,1015.94304,534.424051,4284,2
N13,8/13/12,124,1037.20886,505.563291,4238,2
N13,8/13/12,124,1128.3481,505.563291,4187,2
N13,8/13/12,124,1131.38608,538.981013,4183,2
N13,8/13/12,133,1161.76582,513.158228,5888,2
N13,8/13/12,133,1031.13291,470.626582,5849,2
N13,8/13/12,133,1031.13291,488.85443,5826,2
N13,8/13/12,133,798.727848,335.436709,5767,2
N13,8/13/12,133,797.208861,339.993671,5761,2
N13,8/13/12,133,777.462025,277.71519,5752,2
N13,8/13/12,133,762.272152,224.550633,5725,2
N13,8/13/12,133,791.132911,215.436709,5698,2
N13,8/13/12,133,777.462025,180.5,5694,2
N13,8/13/12,133,865.563291,156.196203,5678,2
N13,8/13/12,133,879.234177,218.474684,5670,2
N13,8/13/12,133,958.221519,232.14557,5644,2
